?wdx_Source	?sourceName	?intxnLabel	?intxnType	?wdx_Target	?targetName
<http://www.wikidata.org/entity/Q9658938>	"Blastobasis spermologa"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q909828>	"Shorea robusta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q966452>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q15576438>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q966452>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q2367288>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q966452>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q2909029>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q966452>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q4115565>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q966452>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q7194318>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q968142>	"Polyporus arcularius"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q1137143>	"Tsuga canadensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q968142>	"Polyporus arcularius"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q968142>	"Polyporus arcularius"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q96934111>	"Cerioporus squamosus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q96934111>	"Cerioporus squamosus"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q970978>	"Cornus glabrata"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q890824>	"Juglans californica"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q971953>	"Eonycteris spelaea"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q15346546>	"Payena lucida"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q971953>	"Eonycteris spelaea"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q13020380>	"Sonneratia ovata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q971953>	"Eonycteris spelaea"^^<http://www.w3.org/2001/XMLSchema#string>	"pollinates"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002455>	<http://www.wikidata.org/entity/Q161097>	"Musa textilis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q971953>	"Eonycteris spelaea"^^<http://www.w3.org/2001/XMLSchema#string>	"visits"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002618>	<http://www.wikidata.org/entity/Q13020380>	"Sonneratia ovata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q971953>	"Eonycteris spelaea"^^<http://www.w3.org/2001/XMLSchema#string>	"visitsFlowersOf"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002622>	<http://www.wikidata.org/entity/Q13020380>	"Sonneratia ovata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q972551>	"Myioborus miniatus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q15325172>	"Ardisia sapida"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q972551>	"Myioborus miniatus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q15490567>	"Psychotria areolata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q97341263>	"Phellinus abietis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q1137143>	"Tsuga canadensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q97362682>	"Muschampia floccifera"^^<http://www.w3.org/2001/XMLSchema#string>	"visitsFlowersOf"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002622>	<http://www.wikidata.org/entity/Q1753054>	"Eryngium alpinum"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q977364>	"Tricholomopsis rutilans"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q1137143>	"Tsuga canadensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q977364>	"Tricholomopsis rutilans"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q977516>	"Celeus grammicus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5435876>	"Pourouma petiolulata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q978302>	"Sarcophagidae"^^<http://www.w3.org/2001/XMLSchema#string>	"pollinates"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002455>	<http://www.wikidata.org/entity/Q1072851>	"Eucryphia cordifolia"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q978483>	"Wasmannia auropunctata"^^<http://www.w3.org/2001/XMLSchema#string>	"mutualistOf"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002442>	<http://www.wikidata.org/entity/Q5434053>	"Justicia galapagana"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q978483>	"Wasmannia auropunctata"^^<http://www.w3.org/2001/XMLSchema#string>	"pollinates"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002455>	<http://www.wikidata.org/entity/Q5434053>	"Justicia galapagana"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q978483>	"Wasmannia auropunctata"^^<http://www.w3.org/2001/XMLSchema#string>	"pollinates"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002455>	<http://www.wikidata.org/entity/Q5435863>	"Portlandia grandiflora"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q978483>	"Wasmannia auropunctata"^^<http://www.w3.org/2001/XMLSchema#string>	"visitsFlowersOf"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002622>	<http://www.wikidata.org/entity/Q5434053>	"Justicia galapagana"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q978755>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q261309>	"no name"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q97932663>	"Protopsilapha"^^<http://www.w3.org/2001/XMLSchema#string>	"pollinates"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002455>	<http://www.wikidata.org/entity/Q1072851>	"Eucryphia cordifolia"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q987059>	"Adela croesella"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q988634>	"Elaenia"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q117068>	"Ilex paraguariensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q98965395>	"Poecilometis patruelis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q99194686>	"Myonycteris angolensis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q3018022>	"Milicia excelsa"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q992022>	"Ulota bruchii"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q995332>	"Bryoria fuscescens"^^<http://www.w3.org/2001/XMLSchema#string>	"epiphyteOf"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0008501>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q995332>	"Bryoria fuscescens"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHabitat"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002303>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q997313>	"Elaenia albiceps"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5433156>	"Fuchsia lehmannii"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q997427>	"Cephalophus leucogaster"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q1331299>	"Nauclea diderrichii"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q997427>	"Cephalophus leucogaster"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q868844>	"Irvingia gabonensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q997666>	"Pionus senilis"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q15547338>	"Dilodendron elegans"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998074>	"Varecia variegata"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q15362829>	"Mammea bongo"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998074>	"Varecia variegata"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q15611700>	"Ocotea racemosa"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998074>	"Varecia variegata"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q18075979>	"Ocotea nervosa"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998074>	"Varecia variegata"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q18082410>	"Zanthoxylum tsihanimposa"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998074>	"Varecia variegata"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5436171>	"Ravenea robustior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998341>	"Phegopteris connectilis"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q1137143>	"Tsuga canadensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998343>	"Pteropus alecto"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5405710>	"Eucalyptus siderophloia"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998343>	"Pteropus alecto"^^<http://www.w3.org/2001/XMLSchema#string>	"interactsWith"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002437>	<http://www.wikidata.org/entity/Q4588582>	"Corymbia tessellaris"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998343>	"Pteropus alecto"^^<http://www.w3.org/2001/XMLSchema#string>	"visits"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002618>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998343>	"Pteropus alecto"^^<http://www.w3.org/2001/XMLSchema#string>	"visits"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002618>	<http://www.wikidata.org/entity/Q3335799>	"Eucalyptus paniculata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998343>	"Pteropus alecto"^^<http://www.w3.org/2001/XMLSchema#string>	"visits"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002618>	<http://www.wikidata.org/entity/Q4588582>	"Corymbia tessellaris"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998343>	"Pteropus alecto"^^<http://www.w3.org/2001/XMLSchema#string>	"visits"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002618>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998343>	"Pteropus alecto"^^<http://www.w3.org/2001/XMLSchema#string>	"visits"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002618>	<http://www.wikidata.org/entity/Q5405669>	"Eucalyptus pilularis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998343>	"Pteropus alecto"^^<http://www.w3.org/2001/XMLSchema#string>	"visitsFlowersOf"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002622>	<http://www.wikidata.org/entity/Q5405710>	"Eucalyptus siderophloia"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998465>	"Ramphastos vitellinus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q15340794>	"Diospyros brasiliensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998465>	"Ramphastos vitellinus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q15374466>	"Myrcia glabra"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998465>	"Ramphastos vitellinus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5435876>	"Pourouma petiolulata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998535>	"Trogon melanurus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5435876>	"Pourouma petiolulata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998547>	"Pheucticus melanocephalus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q597616>	"Corymbia ficifolia"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998661>	"Pteroglossus aracari"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q17586565>	"Miconia tentaculifera"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998727>	"Trogon rufus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q15374466>	"Myrcia glabra"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998727>	"Trogon rufus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q15547338>	"Dilodendron elegans"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q998727>	"Trogon rufus"^^<http://www.w3.org/2001/XMLSchema#string>	"eats"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002470>	<http://www.wikidata.org/entity/Q5435876>	"Pourouma petiolulata"^^<http://www.w3.org/2001/XMLSchema#string>
